cluster,user_pseudo_id,product_id_name,product_category_list,product_category_2_list,recency,frequency,monetary
1,1002925490.1706825,{'8905724283956': 'Positano Dress'},['Dresses'],['All Clothing'],107,1,1495.0
0,825454435.1711203,"{'8905724283956': 'White Floral Smocking Fit And Flare Gown', ' 8905724181511': ' Positano Dress'}",['Dresses'],['All Clothing'],66,1,3045.0
0,1402745064.1711698,{'8905724283963': 'Positano Dress'},['Dresses'],['All Clothing'],65,1,1495.0
1,855050011.1707283,{'8905724283963': 'Positano Dress'},['Dresses'],['All Clothing'],106,1,1495.0
0,747973878.1712767,{'8905724283963': 'Positano Dress'},['Dresses'],['All Clothing'],53,1,1495.0
1,2021762196.170824,"{'8905724283963': 'Blue Geometric Flared Top', ' 8905134652922': ' Positano Dress'}","['Dresses', ' Tops']",['All Clothing'],105,1,1615.0
0,952200614.1713123,"{'8905724283963': 'Positano Dress', ' 8905134992738': ' Zesty Boho Maxi Dress', ' 8905724361685': ' White Mirror Embroidery Viscose Top', ' 8905134637202': ' Sage Green Floral Flared Dress'}","['Dresses', ' Tops']",['All Clothing'],48,1,6890.0
0,682440436.1714892,{'8905724284007': 'Gher Love Skirt Set'},['Co-ords'],['All Clothing'],28,1,6990.0
1,914160268.1705672,{'8905724284021': 'For The Love Of Gher Co-Ord Set'},['Kurtas &amp; Kurta Sets'],['All Clothing'],118,1,6291.0
0,589411265.17132,{'8905724284021': 'Gher Love Skirt Set'},['Co-ords'],['All Clothing'],48,1,6990.0
2,777646156.1712377,"{'8905724284052': 'Bikaner Co-ords Set', ' 8905724539701': ' The Tyohaar Co-Ord'}","['Co-ords', ' Celebratory Must-Haves']","['Collections', ' All Clothing']",46,3,28740.0
2,777646156.1712377,"{'8905724444449': 'Pink Love Top', ' 8905134993728': ' Batik Warli Inspired Tunic', ' 8905724374074': ' Syama Cape Set'}","['Tops', ' Co-ords', ' Kurtas']","['Kurtas &amp; Kurta Sets', ' All Clothing']",46,3,28740.0
2,777646156.1712377,{'8905724480379': 'Ikat Inspired Yellow Viscose Skirt Set'},['Co-ords'],['All Clothing'],46,3,28740.0
0,191800268.1712744,{'8905724286551': 'Roshan Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],30,1,1095.0
0,300051742.17039156,"{'8905724286551': 'Geometric Green Viscose Kurta', ' 8905724695711': ' Roshan Kurta'}",['Kurtas'],"['New Arrivals', ' Kurtas &amp; Kurta Sets']",28,2,6375.0
0,300051742.17039156,{'8905724695728': 'Geometric Green Viscose Kurta'},['Kurtas'],['New Arrivals'],28,2,6375.0
1,1643254585.1705945,{'8905724286568': 'Roshan Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],132,1,1990.0
0,948621279.1714072,{'8905724286568': 'Roshan Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],35,1,1095.0
0,183153202.16647336,{'8905724286575': 'Roshan Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],35,1,1095.0
1,175876125.17044392,{'8905724286575': 'Roshan Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],115,1,1990.0
1,47037888.17006638,{'8905724286612': 'Gulabi Gang Co-ords Set'},['Black Friday Sale'],['Sale'],129,1,1495.0
1,2061866777.1705656,{'8905724286636': 'Gulabi Gang Co-ords Set'},['Black Friday Sale'],['Sale'],135,1,1495.0
1,797080738.1705946,{'8905724286643': 'Gulabi Gang Co-ords Set'},['Black Friday Sale'],['Sale'],131,1,1355.0
1,1512588273.17055,{'8905724286643': 'Gulabi Gang Co-ords Set'},['Black Friday Sale'],['Sale'],137,1,1355.0
0,1377482052.171199,{'8905724286643': 'Gulabi Gang Co-ords Set'},['Black Friday Sale'],['Sale'],55,1,1495.0
0,391828266.1686432,{'8905724286650': 'Gulabi Gang Co-ords Set'},['Black Friday Sale'],['Sale'],78,1,1495.0
0,663565939.1713122,"{'8905724288104': ""Ikat Lovin' Set""}",['Celebratory Must-Haves'],['Collections'],48,1,2545.0
1,741513250.1708615,"{'8905724288104': 'Light Blue Geometric Lace Cropped Set', ' 8905724007651': "" Ikat Lovin' Set""}","['Black Friday Sale', ' Celebratory Must-Haves']","['Sale', ' Collections']",101,1,7040.0
0,1083246881.1713667,"{'8905724288111': ""Ikat Lovin' Set""}",['Celebratory Must-Haves'],['Collections'],42,1,2290.0
0,398494191.1713751,"{'8905724288128': 'Gold Scarf', ' 8905724326332': ' Harmoni Palazzo'}","['Scarves &amp; Stoles', ' Bottoms']","['All Clothing', ' New Accessories']",40,1,2689.0
0,1805375443.1714103,{'8905724288135': 'Gold Scarf'},['Scarves &amp; Stoles'],['New Accessories'],37,1,1299.0
0,324150576.1712656,{'8905724293641': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],54,1,1595.0
0,1801066917.1710105,{'8905724293641': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],83,1,1595.0
1,1181717708.1706889,{'8905724293641': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],121,1,1595.0
1,455199135.17054886,{'8905724293641': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],137,1,1595.0
0,1014802456.1710428,{'8905724293641': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],79,1,1595.0
1,2132272586.1699092,"{'8905724293641': 'Shades Of Red Co-ords Set', ' 8905724372926': ' Sun’S Out Summer Dress'}","['Dresses', ' Co-ords']",['All Clothing'],132,1,2890.0
1,400710877.1706509,{'8905724293658': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],125,1,1595.0
1,1395943729.170748,{'8905724293658': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],114,1,1595.0
1,1672968061.170799,{'8905724293658': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],105,2,3190.0
1,1672968061.170799,{'8905724362088': 'Kamal Front-Slit Maxi Dress'},['Dresses'],['All Clothing'],105,2,3190.0
0,1801467051.1710095,"{'8905724293658': 'Sun’S Out Summer Dress', ' 8905134931546': ' Green Ethnic Motifs Straight Kurta'}","['Kurtas', ' Dresses']","['Kurtas &amp; Kurta Sets', ' All Clothing']",83,1,2395.0
0,968529847.1710733,"{'8905724293658': 'The Queen Bee Dress', ' 8905724373466': ' Sun’S Out Summer Dress'}",['Dresses'],['All Clothing'],76,1,2790.0
0,1673304116.1713712,"{'8905724293658': 'Sarson lovin', ' 8905724436123': ' Sun’S Out Summer Dress'}","['Dresses', ' Tops']",['All Clothing'],42,1,3485.0
1,2075299618.1705248,"{'8905724293658': 'Dreamy Daze Woody Musky Eau De Parfum', ' 8906066312878': ' Soulful Trance Aquatic Woody Eau De Parfum', ' 8906066312892': ' Sun’S Out Summer Dress'}","['Dresses', ' Fragrances']","['All Accessories', ' All Clothing']",137,1,2495.0
0,497016593.1700833,{'8905724293665': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],39,2,3190.0
0,497016593.1700833,{'8905724293665': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],39,2,3190.0
0,1801781401.1710985,{'8905724293665': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],73,1,1595.0
1,1083989093.170585,{'8905724293665': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],133,1,1595.0
1,249849279.17096937,{'8905724293665': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],88,1,1595.0
1,1198157255.1706004,"{'8905724293665': 'Sun’S Out Summer Dress', ' 8905724361791': ' Gulbahar Tiered Maxi Dress\u200b'}",['Dresses'],['All Clothing'],93,2,4585.0
1,1198157255.1706004,{'8905724361746': 'Boho Green Maxi Dress'},['Dresses'],['All Clothing'],93,2,4585.0
3,1012830062.1711735,"{'8905724293665': 'Sun’S Out Summer Dress', ' 8907641550517': ' Pretty In Pink Co-Ord Set', ' 8905724007637': ' Light Blue Geometric Lace Cropped Set', ' 8905724415500': ' Festive Halter Neck Ethnic Motifs Skirt Set'}","['Co-ords', ' Dresses', ' Celebratory Must-Haves', ' Black Friday Sale']","['All Clothing', ' Sale', ' Collections']",56,1,12425.0
1,261869888.17056385,{'8905724293672': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],135,1,1445.0
0,1491648966.1713772,{'8905724293672': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],41,1,1595.0
0,1638721729.1629012,{'8905724293672': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],68,1,1595.0
1,102407311.17047866,{'8905724293672': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],128,1,1595.0
0,1630867915.1712344,"{'8905724293672': 'Blue Geometric Curved Dress', ' 8905134636168': ' Sun’S Out Summer Dress'}",['Dresses'],['All Clothing'],56,1,3745.0
0,915998697.1711603,"{'8905724293672': 'Dark Blue Solid Embroidered Fit And Flare Dress', ' 8905724008610': ' Sun’S Out Summer Dress'}",['Dresses'],['All Clothing'],59,1,2921.0
1,479158170.1709357,"{'8905724293672': 'Floral Maxi Dess', ' 8905724017797': ' Pink Floral Flounce Gown', ' 8905134650355': ' White Floral Flounce Dress', ' 8905134832652': ' Solid Embroidered Straight Jumpsuit', ' 8905134646150': ' Hot Pink Tassels Abstract Dress', ' 8905724234040': ' Sun’S Out Summer Dress', ' 8905134831457': ' Hot Pink Tassels Ethnic Motifs Gown'}","['Dresses', ' Jumpsuits']",['All Clothing'],92,1,7555.0
3,416866431.1707582,"{'8905724293672': 'Aqua Floral Straight Dress', ' 8905724103568': ' Boho Blues maxi dress', ' 8905724361746': ' Geometrical Printed Vscose Maxi Dress', ' 8905724283956': ' Positano Dress', ' 8905724303654': ' Sun’S Out Summer Dress'}",['Dresses'],['All Clothing'],113,1,10867.0
1,487897305.169719,"{'8905724293672': 'Sun’S Out Summer Dress', ' 8905724181511': ' White Floral Smocking Fit And Flare Gown'}",['Dresses'],['All Clothing'],94,1,3145.0
1,1932425495.1697168,"{'8905724293672': 'Sky-high Dreams Top', ' 8905724367618': ' Sun’S Out Summer Dress'}","['Tops', ' Dresses']",['All Clothing'],86,1,3406.0
1,1697184852.1701176,"{'8905724293672': 'Aasma dress', ' 8905724367854': ' Sun’S Out Summer Dress'}",['Dresses'],['All Clothing'],91,1,2790.0
1,1973338395.1708012,{'8905724293689': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],108,1,1595.0
1,1941736733.1709096,{'8905724293689': 'Sun’S Out Summer Dress'},['Dresses'],['All Clothing'],95,1,1445.0
1,1811683219.1701488,"{'8905724293689': 'Mustard Stripes Curved Top', ' 8905134922964': ' Sun’S Out Summer Dress'}","['Dresses', ' Tops']",['All Clothing'],136,1,2020.0
1,981476863.1688744,"{'8905724293689': 'Fire Of Forest Dress', ' 8905724375668': ' Sun’S Out Summer Dress'}",['Dresses'],['All Clothing'],92,1,2790.0
1,955406602.1708009,{'8905724294457': 'Nasreen Embroidered Co-ords Set'},['Celebratory Must-Haves'],['Collections'],108,1,4590.0
0,1754769207.1711707,"{'8905724294709': 'Emerald Hues kurta Set', ' 8905134656272': ' Dark Blue Ethnic Motifs Flared Jump Suit'}","['Jumpsuits', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' All Clothing']",65,1,4445.0
1,2077392022.1707015,{'8905724294723': 'Emerald Hues kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],119,1,2515.0
1,911430256.1709551,{'8905724294723': 'Emerald Hues kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],90,1,2795.0
1,1443632219.1709523,"{'8905724294723': 'New Leaf Oval Danglers', ' 8905724525797': ' Emerald Hues kurta Set'}","['Jewellery', ' Kurta Sets']","['All Accessories', ' Kurtas &amp; Kurta Sets']",87,1,3145.0
1,1933345433.170833,{'8905724294730': 'Emerald Hues kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],104,1,2795.0
1,1092795401.1708293,{'8905724294730': 'Emerald Hues kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],95,1,2515.0
3,72441893.17088597,"{'8905724294730': 'Emerald Hues kurta Set', ' 8905134651604': ' Nikhaar Maxi Dress', ' 8905724361562': ' Red Brocade Straight Top', ' 8907641584512': ' Starry Night Co-ords Set', ' 8905724361920': ' Take A Breather Maxi Dress', ' 8905724234033': ' Prakriti Maxi Dress', ' 8905724362644': ' Floral Maxi Dess'}","['Tops', ' Kurta Sets', ' Dresses', ' Women']","['End of Season Sale', ' All Clothing', ' Kurtas &amp; Kurta Sets']",98,1,9112.0
1,1972077788.1708193,"{'8905724294730': 'Navy Blue Ethnic Motifs Straight Suit', ' 8905134932536': ' Emerald Hues kurta Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],103,1,4450.0
1,179924118.1705491,"{'8905724294730': 'Loved By The Sun Co-ords Set', ' 8905724000690': ' Wine Ethnic Motifs Embroidered Straight Kurta', ' 8905724344923': ' Emerald Hues kurta Set'}","['Co-ords', ' Kurta Sets', ' Kurtas']","['All Clothing', ' Kurtas &amp; Kurta Sets']",118,1,5040.0
3,2134762608.17077,"{'8905724294730': 'Pink Floral Flared Gown', ' 8905724293672': ' Emerald Hues kurta Set', ' 8905134636953': ' Fusion Fuchsia Jumpsuit', ' 8905134848622': ' Teal Solid Flared Kurta', ' 8905724370199': ' Sun’S Out Summer Dress', ' 8905724246456': ' Teal Solid Flared Jump Suit', ' 8905134635758': ' Seafoam Shrug Set'}","['Dresses', ' Kurta Sets', ' Jumpsuits', ' Kurtas', ' Co-ords']","['Kurtas &amp; Kurta Sets', ' All Clothing']",106,1,12930.0
1,1195290720.1709056,{'8905724294747': 'Emerald Hues kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],96,1,2795.0
3,1047545314.1705116,{'8905724294747': 'Emerald Hues kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],130,2,9330.0
3,1047545314.1705116,"{'8907641565276': 'Bikaner Co-ords Set', ' 8905724284052': ' Suhani Straight Co-ords Set'}","['Celebratory Must-Haves', ' Co-ords']","['Collections', ' All Clothing']",130,2,9330.0
1,2133751391.170688,"{'8905724294747': 'Indigo Solid Straight Suit', ' 8905134657279': ' Emerald Hues kurta Set', ' 8905724293689': ' Sun’S Out Summer Dress', ' 8905134636359': ' Multi Brass Alloy Earring', ' 8905724173981': ' Off White Floral Curved Top', ' 8905134902669': ' Teal Floral Flared Top'}","['Co-ords', ' Kurta Sets', ' Dresses', ' Tops', ' Jewellery']","['Kurtas &amp; Kurta Sets', ' All Accessories', ' All Clothing']",121,1,8125.0
0,628121056.1714658,{'8905724295188': 'Crossandra Co-ords Set'},['Women'],['End of Season Sale'],31,1,1645.0
1,417117515.17058355,"{'8905724295195': 'White Solid Lace Straight Shrug', ' 8905724010279': ' Crossandra Co-ords Set'}","['Jackets/Shrugs', ' Women']","['End of Season Sale', ' All Clothing']",90,1,2745.0
0,719935358.1710272,{'8905724295201': 'Crossandra Co-ords Set'},['Women'],['End of Season Sale'],81,1,1645.0
0,2103767042.1712904,"{'8905724295201': 'Crossandra Co-ords Set', ' 8905134635550': ' Black Floral Curved Jump Suit'}","['Jumpsuits', ' Women']","['All Clothing', ' End of Season Sale']",32,1,3045.0
1,811813740.1706114,{'8905724295218': 'Crossandra Co-ords Set'},['Women'],['End of Season Sale'],129,1,1645.0
3,2033921764.1713097,{'8905724295386': 'Priyo A-Line Maxi Dress'},['Dresses'],['All Clothing'],49,2,10750.0
3,2033921764.1713097,"{'8905724295393': 'Priyo A-Line Maxi Dress', ' 8905134931928': ' Cream Solid High-Low Shrug'}","['Tops', ' Dresses']",['All Clothing'],49,2,10750.0
2,743691500.17072,{'8905724295393': 'Priyo A-Line Maxi Dress'},['Dresses'],['All Clothing'],117,3,24825.0
2,743691500.17072,{'8905724361913': 'Take A Breather Maxi Dress'},['Dresses'],['All Clothing'],117,3,24825.0
2,743691500.17072,"{'8905724368509': 'Seafarer Maxi Set', ' 8905724295393': ' Priyo A-Line Maxi Dress'}","['Kurta Sets', ' Dresses']","['Kurtas &amp; Kurta Sets', ' All Clothing']",117,3,24825.0
1,760482258.1707612,{'8905724297274': 'Festive Halter Neck Floral Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],112,1,4131.0
1,1509898960.1708968,{'8905724297298': 'Festive Halter Neck Floral Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],96,1,4131.0
1,570953310.1706728,{'8905724297304': 'Festive Halter Neck Floral Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],122,1,4131.0
1,315064081.1706769,{'8905724297397': 'In The Limelight Co-ords Set'},['Women'],['End of Season Sale'],122,1,1895.0
1,1451008791.1709673,{'8905724297410': 'In The Limelight Co-ords Set'},['Women'],['End of Season Sale'],88,1,1705.0
1,1322221902.1706936,"{'8905724297410': 'Solid Embroidered Straight Jumpsuit', ' 8905134639473': ' Indigo Floral Casual Jump Suit', ' 8905724017797': ' In The Limelight Co-ords Set'}","['Jumpsuits', ' Women']","['All Clothing', ' End of Season Sale']",119,1,5045.0
3,2104540732.1708884,"{'8905724297410': 'Gulabo kurta', ' 8905134815655': ' Azura Embroidered Kurta Set', ' 8907641637614': ' Powder Blue Floral Flared Top', ' 8905724294730': ' Beige Solid Flared Sharara', ' 8905724374333': ' In The Limelight Co-ords Set', ' 8905134927396': ' Dark Green Floral Straight Set-2', ' 8905724234583': ' Emerald Hues kurta Set'}","['Women', ' Tops', ' Bottoms', ' Kurtas', ' Black Friday Sale', ' Kurta Sets']","['Sale', ' End of Season Sale', ' All Clothing', ' Kurtas &amp; Kurta Sets']",97,1,12480.0
1,994042898.1709118,"{'8905724297410': 'In The Limelight Co-ords Set', ' 8905724369711': ' Forest Waves Co-ords Set'}","['Women', ' Co-ords']","['All Clothing', ' End of Season Sale']",95,1,3290.0
1,256804029.17081484,{'8905724297427': 'In The Limelight Co-ords Set'},['Women'],['End of Season Sale'],106,1,1895.0
0,769846816.17149,{'8905724297427': 'In The Limelight Co-ords Set'},['Women'],['End of Season Sale'],28,1,1895.0
3,2101704435.1709056,{'8905724297465': 'Peplum Top Skirt Set'},['Co-ords'],['All Clothing'],96,1,8091.0
1,1178176027.1709218,{'8905724297649': 'Marigold Dreams kurta set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],94,1,3790.0
1,1743892627.170162,{'8905724297649': 'Marigold Dreams kurta set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],132,1,3411.0
1,1505785856.1706529,{'8905724297663': 'Marigold Dreams kurta set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],125,1,3411.0
2,1339391892.1714537,"{'8905724298004': 'Casual Round Neck Tunic', ' 8905724598494': ' Ikat Inspired Pink Viscose Kurta'}","['Kurtas &amp; Kurta Sets', ' Kurtas']","['Kurtas &amp; Kurta Sets', ' All Clothing']",32,3,8432.0
2,1339391892.1714537,{'8905724588921': 'Blue Floral Print Modal Kurta'},['Kurtas'],['Kurtas &amp; Kurta Sets'],32,3,8432.0
2,1339391892.1714537,{'8906066312960': 'Gift Pack-Illusion (Cosmic Charm Eau De Parfum+Rhythmic Soul Body Mist)'},['Fragrances'],['All Accessories'],32,3,8432.0
1,83803521.17059475,"{'8905724298028': 'Casual Round Neck Tunic', ' 8905134736219': ' Black Geometric Tunic'}",['Kurtas'],['Kurtas &amp; Kurta Sets'],131,1,3330.0
1,1370928034.1706953,"{'8905724298035': 'Solid Embroidered Straight Top', ' 8905724153297': ' Casual Round Neck Tunic'}","['Kurtas', ' Tops']","['All Clothing', ' Kurtas &amp; Kurta Sets']",120,1,3840.0
1,1755821028.1707563,"{'8905724300363': 'The Queen Bee Dress', ' 8905724373459': ' Lalita Kurta Set'}","['Dresses', ' Kurta Sets']","['Kurtas &amp; Kurta Sets', ' All Clothing']",113,1,3290.0
1,958235402.1707184,{'8905724300387': 'Lalita Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],117,1,1995.0
0,401229637.1709797,{'8905724300394': 'Lalita Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],28,1,1995.0
0,79384813.16994439,{'8905724300394': 'Lalita Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],33,1,1995.0
1,302197941.17055774,"{'8905724300394': 'Charge Up The Style Co-Ord Set', ' 8905724372452': ' Lalita Kurta Set', ' 8905724411007': ' Monochrome Warli Print Co-Ord'}","['Kurta Sets', ' Co-ords']","['All Clothing', ' Kurtas &amp; Kurta Sets']",136,1,7480.0
1,1124006303.1707969,{'8905724300400': 'Lalita Kurta Set'},['Kurta Sets'],['Kurtas &amp; Kurta Sets'],108,1,1995.0
1,1334615671.1695442,"{'8905724300400': 'Powder Blue Ethnic Motifs Straight Set-2', ' 8905724205910': ' Lalita Kurta Set'}",['Kurta Sets'],['Kurtas &amp; Kurta Sets'],133,1,4640.0
0,160233130.17030895,{'8905724303630': 'Geometrical Printed Vscose Maxi Dress'},['Dresses'],['All Clothing'],46,1,2995.0
0,1129768498.171096,"{'8905724303630': 'Geometrical Printed Vscose Maxi Dress', ' 8905724293665': ' Sun’S Out Summer Dress'}",['Dresses'],['All Clothing'],46,1,6736.0
1,35051097.17096427,{'8905724303647': 'Geometrical Printed Vscose Maxi Dress'},['Dresses'],['All Clothing'],89,1,5990.0
3,2142959265.1714528,"{'8905724303647': 'Gher Love Skirt Set', ' 8905724284007': ' Geometrical Printed Vscose Maxi Dress'}","['Co-ords', ' Dresses']",['All Clothing'],32,1,12980.0
1,2121667204.1694968,{'8905724303708': 'Gul Geometric Co-ords Set'},['(not set)'],['(not set)'],122,1,5590.0
1,1161726932.170582,{'8905724303708': 'Gul Geometric Co-ords Set'},['(not set)'],['(not set)'],133,1,5590.0
0,822473798.1711088,{'8905724303708': 'Gul Geometric Co-ords Set'},['(not set)'],['(not set)'],72,1,5590.0
1,1891090053.170568,{'8905724303715': 'Gul Geometric Co-ords Set'},['(not set)'],['(not set)'],129,1,5031.0
3,243103140.17068744,"{'8905724303715': 'Gul Geometric Co-ords Set', ' 8905134907503': ' Indigo Ethnic Motifs Straight Concealed Zip Jump Suit'}","['Jumpsuits', ' (not set)']","['(not set)', ' All Clothing']",120,2,13375.0
